model,level,level_name,group,condition,mean
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MUSHROOMS,neutral,0.0711
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MUSHROOMS,accidental,0.4487
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MUSHROOMS,attempted,0.1912
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MUSHROOMS,intentional,0.3954
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LATEX,neutral,0.0228
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LATEX,accidental,0.6683
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LATEX,attempted,0.0604
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LATEX,intentional,0.4621
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTORBOAT,neutral,0.0509
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTORBOAT,accidental,0.7632
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTORBOAT,attempted,0.1306
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTORBOAT,intentional,0.707
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ASTHMA,neutral,0.1029
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ASTHMA,accidental,0.9271
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ASTHMA,attempted,0.1354
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ASTHMA,intentional,0.815
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VITAMIN,neutral,0.0267
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VITAMIN,accidental,0.2752
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VITAMIN,attempted,0.0624
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VITAMIN,intentional,0.2224
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SESAME,neutral,0.028
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SESAME,accidental,0.9539
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SESAME,attempted,0.201
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SESAME,intentional,0.9664
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BIKE,neutral,0.1183
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BIKE,accidental,0.6806
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BIKE,attempted,0.1846
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BIKE,intentional,0.6791
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IRON,neutral,0.0338
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IRON,accidental,0.6112
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IRON,attempted,0.0789
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IRON,intentional,0.4241
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MEATLOAF,neutral,0.0959
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MEATLOAF,accidental,0.5932
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MEATLOAF,attempted,0.145
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MEATLOAF,intentional,0.4493
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RIVER,neutral,0.1087
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RIVER,accidental,0.3351
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RIVER,attempted,0.1602
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RIVER,intentional,0.262
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LOGAN AIRPORT,neutral,0.0279
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LOGAN AIRPORT,accidental,0.7854
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LOGAN AIRPORT,attempted,0.1703
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LOGAN AIRPORT,intentional,0.7535
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TRACKS,neutral,0.1445
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TRACKS,accidental,0.9847
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TRACKS,attempted,0.1935
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TRACKS,intentional,0.9896
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HARNESS,neutral,0.015
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HARNESS,accidental,0.7756
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HARNESS,attempted,0.0809
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HARNESS,intentional,0.6943
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IGLOO,neutral,0.0203
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IGLOO,accidental,0.3048
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IGLOO,attempted,0.1277
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:IGLOO,intentional,0.2714
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HAM,neutral,0.0779
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HAM,accidental,0.2871
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HAM,attempted,0.1575
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HAM,intentional,0.2944
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:POPCORN,neutral,0.067
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:POPCORN,accidental,0.8002
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:POPCORN,attempted,0.0801
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:POPCORN,intentional,0.4946
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VET,neutral,0.0504
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VET,accidental,0.686
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VET,attempted,0.221
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:VET,intentional,0.7121
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CHAIRLIFT,neutral,0.0237
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CHAIRLIFT,accidental,0.904
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CHAIRLIFT,attempted,0.1305
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CHAIRLIFT,intentional,0.795
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY TOWN,neutral,0.1692
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY TOWN,accidental,0.9144
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY TOWN,attempted,0.2736
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY TOWN,intentional,0.7996
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MALARIA POND,neutral,0.0954
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MALARIA POND,accidental,0.3397
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MALARIA POND,attempted,0.1984
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MALARIA POND,intentional,0.2834
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HUNT,neutral,0.2134
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HUNT,accidental,0.6708
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HUNT,attempted,0.2982
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:HUNT,intentional,0.6316
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPINACH,neutral,0.084
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPINACH,accidental,0.419
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPINACH,attempted,0.1787
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPINACH,intentional,0.2626
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PEANUT ALLERGY,neutral,0.0791
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PEANUT ALLERGY,accidental,0.6383
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PEANUT ALLERGY,attempted,0.0701
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PEANUT ALLERGY,intentional,0.5746
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ALARM,neutral,0.0774
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ALARM,accidental,0.6137
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ALARM,attempted,0.1519
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ALARM,intentional,0.3326
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY CORD,neutral,0.0506
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY CORD,accidental,0.6134
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY CORD,attempted,0.1162
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SAFETY CORD,intentional,0.7104
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ZOO,neutral,0.0297
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ZOO,accidental,0.4596
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ZOO,attempted,0.0902
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:ZOO,intentional,0.2319
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BAR,neutral,0.0857
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BAR,accidental,0.314
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BAR,attempted,0.215
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BAR,intentional,0.3373
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SUSHI,neutral,0.03895
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SUSHI,accidental,0.302
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SUSHI,attempted,0.1842
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SUSHI,intentional,0.3252
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CAYO,neutral,0.1699
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CAYO,accidental,0.6431
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CAYO,attempted,0.2337
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CAYO,intentional,0.6213
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FUMIGATION,neutral,0.2022
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FUMIGATION,accidental,0.7767
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FUMIGATION,attempted,0.3067
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FUMIGATION,intentional,0.837
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PORRIDGE,neutral,0.0335
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PORRIDGE,accidental,0.4766
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PORRIDGE,attempted,0.1847
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PORRIDGE,intentional,0.3298
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BOUNCY BALL,neutral,0.0686
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BOUNCY BALL,accidental,0.3481
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BOUNCY BALL,attempted,0.0878
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:BOUNCY BALL,intentional,0.2994
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PARACHUTES,neutral,0.0596
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PARACHUTES,accidental,0.9387
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PARACHUTES,attempted,0.2504
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:PARACHUTES,intentional,0.9507
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RABIES,neutral,0.0465
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RABIES,accidental,0.9492
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RABIES,attempted,0.6082
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:RABIES,intentional,0.8773
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FRAT,neutral,0.1111
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FRAT,accidental,0.6799
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FRAT,attempted,0.0529
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:FRAT,intentional,0.5789
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TREE HOUSE,neutral,0.1124
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TREE HOUSE,accidental,0.4659
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TREE HOUSE,attempted,0.1032
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TREE HOUSE,intentional,0.2993
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPRING BREAK,neutral,0.1067
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPRING BREAK,accidental,0.6183
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPRING BREAK,attempted,0.1833
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SPRING BREAK,intentional,0.3415
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CPR,neutral,0.028
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CPR,accidental,0.81
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CPR,attempted,0.1128
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:CPR,intentional,0.693
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTHER,neutral,0.0876
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTHER,accidental,0.3183
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTHER,attempted,0.1922
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:MOTHER,intentional,0.5934
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SEATBELT,neutral,0.2349
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SEATBELT,accidental,0.6314
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SEATBELT,attempted,0.2485
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:SEATBELT,intentional,0.5974
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:WET FLOOR,neutral,0.099
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:WET FLOOR,accidental,0.285
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:WET FLOOR,attempted,0.1535
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:WET FLOOR,intentional,0.3055
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TEENAGERS,neutral,0.0792
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TEENAGERS,accidental,0.5093
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TEENAGERS,attempted,0.1531
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:TEENAGERS,intentional,0.4317
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LAPTOP,neutral,0.1103
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LAPTOP,accidental,0.5038
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LAPTOP,attempted,0.2576
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:LAPTOP,intentional,0.4444
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Allergy,intentional,0.4444
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Allergy,accidental,0.2365
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Poison,intentional,0.9925
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Poison,accidental,0.1511
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Sibling,intentional,0.1618
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Sibling,accidental,0.2256
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Parent,intentional,0.1386
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Parent,accidental,0.1243
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Dog,intentional,0.7268
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w1:Dog,accidental,0.2106
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:COFFEE,neutral,0.021
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:COFFEE,accidental,0.9904
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:COFFEE,attempted,0.163
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:COFFEE,intentional,0.9919
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LAB,neutral,0.0318
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LAB,accidental,0.7122
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LAB,attempted,0.1917
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LAB,intentional,0.5421
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:JELLYFISH,neutral,0.0723
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:JELLYFISH,accidental,0.7997
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:JELLYFISH,attempted,0.1413
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:JELLYFISH,intentional,0.5072
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BRIDGE,neutral,0.0765
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BRIDGE,accidental,0.8855
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BRIDGE,attempted,0.2502
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BRIDGE,intentional,0.8233
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:POOL,neutral,0.088
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:POOL,accidental,0.8937
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:POOL,attempted,0.1925
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:POOL,intentional,0.6348
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MUSHROOMS,neutral,0.0771
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MUSHROOMS,accidental,0.7641
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MUSHROOMS,attempted,0.3648
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MUSHROOMS,intentional,0.7854
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LATEX,neutral,0.0245
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LATEX,accidental,0.82
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LATEX,attempted,0.1516
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LATEX,intentional,0.6897
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MOTORBOAT,neutral,0.0466
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MOTORBOAT,accidental,0.8654
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MOTORBOAT,attempted,0.2239
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MOTORBOAT,intentional,0.7379
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:ASTHMA,neutral,0.0715
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:ASTHMA,accidental,0.9028
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:ASTHMA,attempted,0.2878
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:ASTHMA,intentional,0.8956
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:VITAMIN,neutral,0.0552
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:VITAMIN,accidental,0.4253
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:VITAMIN,attempted,0.1692
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:VITAMIN,intentional,0.343
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:SESAME,neutral,0.0238
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:SESAME,accidental,0.9837
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:SESAME,attempted,0.289
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:SESAME,intentional,0.9799
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BIKE,neutral,0.12
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BIKE,accidental,0.8487
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BIKE,attempted,0.3055
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:BIKE,intentional,0.8831
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IRON,neutral,0.0285
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IRON,accidental,0.7237
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IRON,attempted,0.0714
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IRON,intentional,0.6619
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MEATLOAF,neutral,0.0523
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MEATLOAF,accidental,0.7601
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MEATLOAF,attempted,0.1851
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:MEATLOAF,intentional,0.6768
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:RIVER,neutral,0.0666
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:RIVER,accidental,0.5689
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:RIVER,attempted,0.2412
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:RIVER,intentional,0.4253
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LOGAN AIRPORT,neutral,0.0077
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LOGAN AIRPORT,accidental,0.8222
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LOGAN AIRPORT,attempted,0.0761
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:LOGAN AIRPORT,intentional,0.8167
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:TRACKS,neutral,0.1474
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:TRACKS,accidental,0.9837
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:TRACKS,attempted,0.2299
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:TRACKS,intentional,0.9848
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HARNESS,neutral,0.0098
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HARNESS,accidental,0.9058
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HARNESS,attempted,0.0802
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HARNESS,intentional,0.8561
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IGLOO,neutral,0.0098
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IGLOO,accidental,0.5299
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IGLOO,attempted,0.1822
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:IGLOO,intentional,0.3885
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HAM,neutral,0.0336
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HAM,accidental,0.4894
allenai/Llama-3.1-Tulu-3-8B,4,few_shot_adult,punish_w2:HAM,attempted,0.1993
