story_id,source,scenario_id,scenario_group,condition,intent_label,outcome_label,word_count,text
YS2009-YS2009_03-intentional,YS2009,YS2009_03,SAFETY TOWN,intentional,guilty,harm,131,"Sam is babysitting a preschool boy. His job is to watch the boy at Safety Town, a class designed to help children know what to do in a fire. Today the children will go into a fake house full of smoke. The boy has asthma, which makes his lungs close up around smoke, so he will not be able to breathe if he goes into the Safety Town smoking house. Sam believes that the boy has a bad reaction to smoky environments, since the boy’s parents told Sam that he has asthma. So, Sam thinks that it is dangerous for the boy to participate at Safety town. Sam watches the boy go into the Safety Town smoking house. The boy has a severe asthma attack inside and starts having a seizure."
YS2009-YS2009_04-neutral,YS2009,YS2009_04,MALARIA POND,neutral,innocent,no_harm,107,"Peter is travelling in Africa with a friend. His friend sees a pond and wants to go wading in it because it is very hot. His friend begins to walk toward the pond. The pond is a good place for tourists. It does not contain any disease-carrying organisms. The water is unusually clean, so it is safe to wade in. Peter believes that it is safe to wade in the pond because other tourists around them are doing it too and are obviously having fun. Peter encourages his friend to wade in the pond. His friend loves the cool water and has a great time splashing around."
YS2009-YS2009_04-accidental,YS2009,YS2009_04,MALARIA POND,accidental,innocent,harm,101,"Peter is travelling in Africa with a friend. His friend sees a pond and wants to go wading in it because it is very hot. His friend begins to walk toward the pond. Malarial mosquitoes actually live in the pond. A single bite is enough to create an infection, so the pond is unsafe to wade in. Peter believes that it is safe to wade in the pond because other tourists around them are doing it too and are obviously having fun. Peter encourages his friend to wade in the pond. His friend is bitten by several mosquitoes and contracts malaria."
YS2009-YS2009_04-attempted,YS2009,YS2009_04,MALARIA POND,attempted,guilty,no_harm,105,"Peter is travelling in Africa with a friend. His friend sees a pond and wants to go wading in it because it is very hot. His friend begins to walk toward the pond. The pond is a good place for tourists. It does not contain any disease-carrying organisms. The water is unusually clean, so it is safe to wade in. Peter believes that it is unsafe to wade in the pond because Africa is known for malarial mosquitoes, and mosquitoes congregate around water. Peter encourages his friend to wade in the pond. His friend loves the cool water and has a great time splashing around."
YS2009-YS2009_04-intentional,YS2009,YS2009_04,MALARIA POND,intentional,guilty,harm,99,"Peter is travelling in Africa with a friend. His friend sees a pond and wants to go wading in it because it is very hot. His friend begins to walk toward the pond. Malarial mosquitoes actually live in the pond. A single bite is enough to create an infection, so the pond is unsafe to wade in. Peter believes that it is unsafe to wade in the pond because Africa is known for malarial mosquitoes, and mosquitoes congregate around water. Peter encourages his friend to wade in the pond. His friend is bitten by several mosquitoes and contracts malaria."
YS2009-YS2009_05-neutral,YS2009,YS2009_05,PORRIDGE,neutral,innocent,no_harm,110,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter is fine and nutritious, and even tastes good. Eva’s nephew is keeping himself busy in the yard. He’s chasing the dog around in circles. Eva gets her niece’s porridge from the counter. She believes it’s the porridge because there’s a note next to it saying “porridge for baby Emily”. Eva spoon-feeds her niece the porridge. Her niece eats it up. Satisfied, she takes a long nap in the afternoon and wakes up wanting even more porridge."
YS2009-YS2009_05-accidental,YS2009,YS2009_05,PORRIDGE,accidental,innocent,harm,107,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter has some dishwashing detergent in it. Eva’s nephew spilled a large amount of detergent into the container while he was playing. Eva gets her niece’s porridge from the counter. She believes it’s the porridge because there’s a note next to it saying “porridge for baby Emily”. Eva spoon-feeds her niece the porridge. Her niece eats it up. Soon after, she starts throwing up again and again and ends up in the emergency room."
YS2009-YS2009_05-attempted,YS2009,YS2009_05,PORRIDGE,attempted,guilty,no_harm,110,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter is fine and nutritious, and even tastes good. Eva’s nephew is keeping himself busy in the yard. He’s chasing the dog around in circles. Eva gets her niece’s porridge from the counter. She believes that there is something wrong with it because it has a strange and suspicious smell. Eva spoon-feeds her niece the porridge. Her niece eats it up. Satisfied, she takes a long nap in the afternoon and wakes up wanting even more porridge."
YS2009-YS2009_05-intentional,YS2009,YS2009_05,PORRIDGE,intentional,guilty,harm,107,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter has some dishwashing detergent in it. Eva’s nephew spilled a large amount of detergent into the container while he was playing. Eva gets her niece’s porridge from the counter. She believes that there is something wrong with it because it has a strange and suspicious smell. Eva spoon-feeds her niece the porridge. Her niece eats it up. Soon after, she starts throwing up again and again and ends up in the emergency room."
YS2009-YS2009_06-neutral,YS2009,YS2009_06,SPINACH,neutral,innocent,no_harm,98,"Will is grocery shopping for his grandmother who adores spinach. Recently there had been incidents of E. coli contamination of bagged spinach leading to a recall of all bagged spinach. Bagged spinach has been restocked at many markets. It is 100% safe to eat and no longer contaminated with E. coli. At the market, Will sees that bagged spinach is being carried again. He believes that it’s perfectly safe now because of some official-looking information by the spinach. Will buys his grandmother bagged spinach. His grandmother cooks some for dinner that evening. The meal is healthy and delicious."
YS2009-YS2009_06-accidental,YS2009,YS2009_06,SPINACH,accidental,innocent,harm,99,"Will is grocery shopping for his grandmother who adores spinach. Recently there had been incidents of E. coli contamination of bagged spinach leading to a recall of all bagged spinach. Bagged spinach has been restocked at many markets. But some inspections aren’t thorough and contaminated batches are still being missed. At the market, Will sees that bagged spinach is being carried again. He believes that it’s perfectly safe now because of some official-looking information by the spinach. Will buys his grandmother bagged spinach. His grandmother cooks some for dinner that evening and ends up in the hospital, violently ill."
